Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
90,-15.32543,-5.22266,-24.02961,-22.74829,-24.9652,-18.05441,-21.47622,-22.08206,-20.00534,-24.95584,-22.09251,-26.14518,-27.2812,-27.33468,-21.77235,-24.6492,-26.96529,-27.93266,-22.58074,-20.84493,46.33333223538371,-180.48107511102648,-28.613849777947024,-89.31453267948966,173.32026041820606,143.75203552923253,156.64668575128542,88.39533717615691,36.532559215387636,-3.410817986669173,-86.23033717615698,-97.42848022205315,-108.0273881828225,-22.42844243153675,-102.4201518689773,-180.16884002589978,-182.90743267948986,173.31491963359358,173.45653432641413,123.51211678385084
91,-15.31455,-5.25334,-23.74416,-22.78527,-25.06443,-18.26564,-21.48644,-22.34362,-19.9574,-23.82469,-21.81161,-24.62819,-25.66638,-26.55033,-21.45811,-25.53254,-25.22068,-26.03843,-21.10688,-20.8488,45.9413248889735,-180.6260751110265,-27.349257124357237,-89.00483267948967,172.15226041820608,144.88174287564271,156.57699309769563,87.32070779051611,35.20437390820803,-2.8255959474385577,-84.6969665617978,-97.53459145077149,-106.84954572538581,-23.57966447076737,-102.85729594743854,-179.62026206513042,-184.41426491487357,172.25665921538751,172.81287555513248,124.25637555513254
92,-15.29425,-5.29015,-23.40584,-22.5593,-24.6783,-18.31079,-21.50533,-22.41784,-20.29206,-23.1027,-21.70507,-23.76453,-24.99155,-25.68336,-20.83974,-24.6011,-22.99105,-24.78995,-20.42797,-21.11623,45.23233223538371,-181.2060751110265,-28.467849777947038,-88.37684737231007,171.34907511102648,145.74932818282232,157.30380779051606,86.54192982974673,34.57959594743866,-1.7771886010283424,-86.09752248333655,-97.8893061435919,-107.04195307179602,-23.872701202818405,-101.29688860102833,-178.8214253330794,-183.4246620651307,170.87805636564462,172.5406727053896,123.28300494077334
93,-15.32102,-5.31566,-23.35711,-22.50912,-24.89422,-18.51177,-21.70251,-22.80256,-20.32791,-22.84087,-21.16362,-22.53556,-24.22061,-25.11163,-21.03203,-23.15699,-22.21323,-23.74739,-19.85904,-21.6526,44.6443322353837,-180.1660751110265,-29.697442431536828,-88.98894002589985,171.31526041820607,144.48585022205293,156.88161513692626,86.88433717615695,35.625595947438654,-1.7614106402589584,-87.64333717615695,-99.13939879718168,-107.46149430051436,-24.54107181717758,-101.99530044410584,-178.6032298297467,-184.2056914507715,172.19377840487525,171.59433882308144,124.07096820872232
94,-15.30587,-5.38362,-23.30969,-22.57646,-25.12251,-18.96093,-21.87568,-23.24673,-20.5983,-22.35775,-20.52029,-21.90667,-23.94316,-25.03468,-22.14736,-21.27934,-20.84705,-22.46986,-19.6145,-20.92114,43.64973958179391,-181.1400751110265,-29.87966447076745,-88.70814737231007,171.92366776461628,144.73402818282233,157.78110044410585,85.97392982974674,34.126225333079475,-1.4845959474385495,-86.6887077905161,-100.09697675795105,-107.88299022205311,-25.641849777946945,-102.54711513692624,-177.1673298297467,-183.90814737231022,171.3134416728242,172.25311678385083,124.1601101961532
95,-15.2856,-5.45359,-23.37734,-22.68346,-24.49664,-19.09883,-21.96933,-24.15157,-20.4289,-21.81851,-20.66179,-21.02767,-23.39951,-24.97224,-23.71277,-21.03596,-20.86939,-22.69443,-19.57597,-22.16725,44.43573958179391,-180.64807511102651,-28.373849777947015,-89.98844737231008,172.28685307179586,145.8303428756427,159.12961513692628,85.86833717615694,34.27122533307947,-0.6485959474385368,-86.75352248333651,-98.95114002590003,-107.30675307179601,-24.369886509997983,-103.17470779051602,-176.34263717615693,-185.41762982974694,171.20518575128546,172.90174616949167,122.64456086231209
96,-15.34795,-5.50414,-23.33832,-22.41151,-24.28189,-19.39186,-21.91801,-24.90659,-20.69203,-21.81806,-20.25127,-20.75467,-22.89409,-24.8284,-25.34233,-20.96225,-20.61751,-22.77854,-20.16826,-21.12771,45.0227395817939,-181.0920751110265,-27.13525712435724,-89.80493267948967,173.24307511102649,145.3781208364121,158.14522248333648,85.72011513692632,35.428040025899875,-1.3947812546181524,-86.93292982974673,-99.14257675795105,-106.42309430051436,-23.60425712435716,-103.62104167282416,-175.0859224833365,-186.78024737231024,171.94269759436295,173.74208005179983,122.49730209103046
97,-15.3715,-5.5408,-23.36341,-22.30672,-24.49569,-19.6887,-22.07666,-26.13669,-20.62767,-21.69819,-20.04768,-20.22595,-22.36,-25.19694,-28.03123,-21.01637,-20.641,-22.36943,-19.87446,-19.98354,45.16473958179391,-180.7620751110265,-27.29066447076744,-90.79765471872028,174.30585307179587,146.66523552923252,158.43831513692626,86.29155921538758,34.49144737231009,-0.8225959474385434,-88.1605224833365,-99.60667675795105,-107.95720899333477,-23.30147916358777,-104.99541228718334,-175.56088575128547,-186.98910125461836,171.38051963359356,172.18052413026106,121.74811678385092
98,-15.43326,-5.6143,-23.23548,-22.31726,-24.51804,-19.99619,-22.07413,-26.8053,-20.74717,-21.20909,-19.88152,-19.94791,-22.67608,-26.09877,-27.59104,-21.2885,-20.69894,-22.16245,-19.81339,-19.11827,46.00673958179391,-180.5670751110265,-26.667849777947026,-91.19695471872029,175.23185307179585,147.92462818282232,158.59992982974666,85.80955921538757,35.51885471872032,-1.5264040525612756,-87.62552248333651,-98.46037675795105,-108.07980899333477,-21.896515895638828,-104.00730044410584,-175.7555930976957,-187.78030390820814,169.93371963359357,173.41689759436312,120.77974616949172
99,-15.54388,-5.6714,-23.27618,-22.12364,-24.33609,-20.11283,-22.27575,-28.14059,-20.63294,-20.75248,-19.62446,-19.42719,-21.96029,-26.22363,-27.40708,-22.11805,-19.91993,-21.65201,-19.77342,-19.89165,45.5587395817939,-180.4560751110265,-27.071257124357217,-91.87115471872028,176.65944572538567,147.9441281828223,158.2995298297467,85.32430044410592,34.569669411540715,-2.079781254618098,-89.00952248333651,-98.71499145077146,-108.18221633974497,-23.067293856408185,-105.36515351590171,-176.72664901923446,-187.37079594743878,168.9682416728242,174.34448739821005,121.43692488897364
100,-15.62692,-5.72678,-23.06924,-22.22025,-24.43793,-20.46566,-21.95358,-28.67391,-20.79282,-20.59546,-19.1313,-19.35023,-21.59184,-26.78535,-28.09642,-22.01589,-18.93558,-20.6029,-20.74334,-19.94746,44.63014692820411,-180.6880751110265,-27.55625712435723,-92.72914002589988,175.27985307179586,148.4987355292325,156.8149371761569,86.3880784048753,34.493854718720314,-2.767811398971503,-89.19292982974673,-99.14986941154083,-108.95677960769395,-24.47251589563882,-106.1640416728242,-175.17472982974672,-186.28138860102857,168.37301228718337,174.964450666159,121.55359759436314
101,-15.75557,-5.80004,-23.21371,-22.26349,-24.66581,-20.85703,-22.44854,-29.6207,-20.84617,-20.09425,-18.97465,-19.36516,-21.79597,-27.18298,-28.41987,-21.93374,-18.02768,-20.68566,-20.70632,-20.40623,43.193146928204115,-180.6260751110265,-28.086035085126596,-94.0459473723101,175.90266776461627,148.89122818282232,155.78965921538753,87.1743812546182,33.51359879718156,-3.393589359740872,-89.08130044410589,-97.71025471872042,-110.31507756846332,-25.561293856408184,-107.4000298297467,-175.6882710584651,-187.60641064025918,168.0439122871834,175.65874616949174,121.19996820872231
102,-15.76398,-5.89713,-23.26804,-22.2822,-24.63684,-21.32779,-22.42661,-30.14809,-21.0365,-19.90355,-18.53958,-19.60239,-21.52739,-27.42486,-29.07926,-22.28388,-17.63229,-20.33007,-21.77479,-21.90286,42.01455427461431,-181.11807511102649,-27.41084977794702,-94.77362533307948,175.65663103256526,149.5850281828223,156.20535921538752,86.70255921538757,34.571669411540725,-3.372182013330672,-88.73952248333651,-96.60526941154083,-110.06220164692455,-25.79625712435717,-107.7558298297467,-177.06660779051612,-188.6852253330796,167.38849759436295,174.3518580125692,121.07711678385084
103,-15.88967,-5.99468,-23.50177,-22.27292,-24.57009,-21.84405,-22.18847,-31.08636,-21.13155,-19.76444,-18.59802,-20.05859,-20.70923,-28.22098,-31.93588,-22.90149,-17.3729,-20.58887,-22.7803,-23.09466,41.22555427461431,-180.87307511102648,-28.454627738716397,-93.82184002589989,175.46185307179587,148.8915281828223,156.91868125461815,85.52178125461819,33.61589879718153,-3.7775893597408867,-88.57830044410589,-97.38049145077146,-111.13439430051434,-26.925405699485708,-108.75159759436295,-177.27834167282424,-188.31621656179794,168.3731490192344,175.77296086231212,122.0395608623121
104,-15.84974,-6.0597,-23.48263,-22.47626,-24.64068,-22.41264,-22.09637,-31.62317,-21.06026,-19.73886,-18.78472,-21.02826,-20.63508,-29.18033,-30.72255,-23.97871,-17.47777,-20.83003,-24.40611,-23.58418,42.322146928204106,-180.5290751110265,-30.01825712435722,-93.43605471872029,174.22944572538566,148.7089134900019,157.51918125461813,86.86001798666923,32.57082083641215,-3.9731820133306712,-90.05252248333652,-98.56351064025918,-111.98399430051435,-26.95314528127963,-108.42596820872214,-178.81518290154258,-186.95558125461835,167.69333882308132,175.53274616949165,123.22656086231208
105,-15.99304,-6.14456,-23.6061,-22.56385,-24.61003,-22.85982,-22.31521,-34.35532,-20.98065,-19.48195,-18.92143,-22.30374,-20.93752,-29.85546,-30.33625,-25.33085,-17.87237,-20.9775,-24.90078,-23.28931,43.08855427461431,-181.4240751110265,-30.240035085126593,-94.26495471872029,174.25663103256525,149.31481349000188,156.40238125461815,87.56752533307944,33.04461349000195,-4.700367320510253,-91.05289309769567,-97.82154737231022,-110.97024756846332,-26.079886509997976,-109.96522203923054,-180.20852698000382,-186.07808860102855,166.25293432641402,175.30864901923457,124.45985636564478
106,-15.89604,-6.25815,-23.65406,-22.68986,-24.57254,-23.24972,-22.27528,-35.43443,-21.40816,-19.55038,-19.14822,-23.09775,-21.12604,-31.98219,-30.21745,-25.89142,-18.69629,-20.22375,-26.10955,-25.04074,42.13855427461431,-180.0270751110265,-29.072035085126615,-93.06315471872028,174.97703837897546,149.26172083641208,156.69089594743855,89.04022226128357,33.13931349000195,-3.3213673205102623,-90.94489309769567,-97.18731798666937,-111.78047960769393,-27.104035529232448,-110.9011853071795,-180.4189049407732,-187.06388860102857,167.1411196335936,176.32045066615893,123.63363432641415
107,-15.92098,-6.35103,-23.57721,-22.84482,-24.48093,-23.64125,-22.64835,-35.56285,-21.24794,-19.54494,-19.58307,-23.18598,-21.84987,-33.33664,-29.90425,-26.40889,-19.62473,-20.4383,-27.22567,-24.73611,41.21255427461432,-181.1980751110265,-28.604035085126597,-94.44603267948966,175.45144572538567,149.98189145077126,158.14758860102833,89.08497675795088,31.930635529232575,-1.7555526276898377,-89.5741151369263,-98.55341064025916,-110.54047226128374,-27.642929829746635,-111.29451798666918,-181.10293147667113,-188.54234390820815,165.9815902479528,177.0393755551325,122.1987829015427
108,-15.94372,-6.43676,-23.62004,-22.80174,-24.59826,-24.08865,-23.2578,-37.99948,-21.35332,-19.63845,-19.971,-23.58023,-22.97968,-32.62484,-28.60667,-27.49227,-19.78826,-20.12554,-26.76673,-25.44732,41.10955427461431,-181.5240751110265,-27.237035085126607,-94.75244737231007,174.51944572538565,149.5530987971815,158.03111798666913,87.95713267948963,33.409520836412156,-2.637367320510265,-89.02430044410589,-99.16761064025916,-110.75296491487353,-27.12730164692431,-111.58664572538558,-180.52669759436296,-188.00193656179792,164.48274616949155,177.19493147667123,121.02311019615314
109,-15.97683,-6.53368,-23.66382,-22.89402,-24.70137,-24.3538,-23.62628,-37.44065,-21.81403,-19.92957,-20.40288,-23.93193,-23.12453,-30.49312,-27.9837,-29.46459,-20.56518,-19.799,-27.07004,-24.94852,39.70096162102452,-180.4720751110265,-28.803220392306187,-95.51954002589986,175.83822368615503,149.97140614359168,159.42829594743853,87.00503695410397,32.21552818282237,-2.399959974100028,-88.34389309769568,-98.84624002589996,-109.40130164692457,-27.71120614359161,-111.6271649148733,-179.23031228718338,-187.25051064025917,164.09752413026095,177.7168947446202,122.01915351590182
110,-16.18502,-6.62529,-23.77535,-22.83221,-25.3025,-25.25332,-24.30564,-37.69619,-22.54746,-20.29219,-20.73511,-24.36152,-23.06087,-30.55733,-28.15405,-30.06631,-21.50579,-20.26318,-27.64451,-26.15944,39.104961621024515,-181.3900751110265,-28.168627738716395,-94.01714737231006,175.72503837897546,150.45208410436106,160.38445633307936,85.45092982974673,33.43244287564278,-2.3277746669204475,-87.45648575128544,-97.75952533307955,-109.73017960769394,-28.037040025899742,-111.84254572538558,-178.95302533307935,-187.81340656179793,163.05378290154263,179.01033882308144,122.3228445225672
111,-16.31128,-6.70108,-23.79214,-22.90827,-25.37763,-25.83408,-24.93542,-35.15537,-23.02899,-20.56613,-21.1469,-24.59982,-23.59395,-29.794,-27.34474,-32.39848,-22.36361,-21.27612,-28.0976,-25.06381,40.34096162102452,-181.3880751110265,-28.88222039230618,-93.64924002589984,177.28663103256525,149.6740914507713,161.28000329384872,86.40856206513044,32.39833552923258,-2.325774666920438,-85.94730044410586,-97.28343267948978,-109.96524083641229,-29.146040025899737,-111.18512756846309,-180.26659924128737,-188.5961122153877,161.53670943744058,179.6721485751286,121.36400494077327
112,-16.44085,-6.76059,-23.86743,-23.00401,-25.43704,-26.38604,-24.94163,-36.00994,-24.43156,-21.21182,-21.71379,-26.4983,-24.2393,-30.11333,-26.6697,-33.00922,-22.64775,-21.30449,-27.20859,-25.58838,41.464554274614315,-180.9250751110265,-28.63181304589598,-92.08904737231006,176.20522368615502,148.45018410436109,162.62297533307935,87.86138330051416,33.22354287564278,-2.467182013330671,-84.88430044410586,-97.02901064025916,-110.98484083641229,-28.76389145077117,-109.99978980384682,-179.4569632679489,-190.1587253330796,162.85689024795283,179.24930899333464,122.4626343264141
113,-16.57536,-6.86053,-23.97196,-23.14959,-25.3046,-26.6901,-25.18605,-35.69316,-25.84619,-22.12784,-22.13013,-28.17784,-24.98598,-29.461,-26.28976,-33.75202,-23.44131,-22.07416,-29.71368,-26.5417,40.595554274614315,-181.2380751110265,-28.89922039230619,-91.40314737231006,177.48844572538565,147.14818410436106,161.25369064025895,88.84183552923251,33.799628182822374,-3.777737934869407,-84.57148575128545,-96.11268125461834,-110.47121064025919,-29.392272261283452,-108.77847226128351,-178.9127412287183,-191.06278860102856,162.38108005179976,178.52008005179977,123.17019024795286
114,-16.68931,-6.94468,-24.22136,-23.39264,-25.26031,-27.12277,-25.52491,-35.41957,-27.34305,-23.18937,-22.80415,-29.35383,-27.65648,-28.82221,-26.28018,-31.48349,-25.43892,-23.05347,-27.4574,-25.22436,41.50455427461431,-181.8100751110265,-29.79562773871639,-92.0163547187203,177.17444572538565,148.42547675795086,161.57189533307937,88.75457960769376,34.280150222052995,-5.143737934869421,-83.02389309769566,-94.82589309769584,-110.8347981828225,-28.47577511102635,-110.09159022205289,-177.43016491487333,-191.03521921538774,161.50100494077327,178.25328410436111,121.88100494077327
115,-16.69666,-7.04221,-24.41788,-23.36189,-24.95081,-26.98168,-25.20046,-35.31581,-28.78875,-24.74739,-23.98547,-29.77972,-32.7926,-27.94559,-25.08456,-30.93247,-25.94203,-22.40303,-27.1856,-24.83807,42.193554274614314,-181.9860751110265,-28.572627738716392,-90.62874737231007,177.98622368615503,149.50218410436108,161.12786798666914,90.1096208364121,33.870950222053,-3.717182013330671,-84.5293004441059,-93.38874452256728,-110.91085186897753,-27.65877960769366,-110.88101349000186,-177.08167105846505,-190.76948860102857,161.36484167282433,178.43179759436308,122.49514737231007
116,-16.9462,-7.14502,-24.52914,-23.50623,-24.83333,-27.18219,-24.84626,-36.19345,-29.61711,-26.85618,-25.51131,-31.04819,-36.46771,-27.08625,-23.97688,-29.41133,-26.97121,-22.55993,-27.67882,-26.52656,41.80855427461431,-182.7520751110265,-29.803405699485765,-90.66476206513047,176.52263103256524,150.78273617231005,162.13415798666915,90.62504167282424,34.06352818282238,-4.29140405256129,-85.52774452256713,-91.86192982974687,-111.40096820872236,-27.83035022205283,-111.52107960769371,-176.47068410436106,-190.7033253330796,160.58515351590182,179.29363597333852,121.67326371205489
117,-17.11369,-7.25684,-24.94735,-23.72664,-25.14977,-26.87392,-25.06796,-36.20001,-30.98137,-28.19244,-27.47108,-31.73003,-35.4771,-24.67957,-23.11085,-29.69194,-28.20541,-24.22691,-26.29173,-26.83369,41.97255427461431,-182.0040751110265,-29.512813045895967,-90.02485471872026,176.6115163397448,151.00463941154067,161.33121267948954,90.61265471872022,33.504186954104036,-3.731959974100022,-84.13026371205487,-93.03922698000397,-111.14837555513259,-26.279820836412,-111.08680164692434,-176.3843253330794,-190.5456355292327,161.75996820872226,179.51560164692444,120.11059265358978
118,-17.29922,-7.34754,-25.20123,-24.0255,-25.43454,-27.23781,-24.77862,-36.80911,-32.38681,-29.766,-28.82413,-32.52819,-34.21029,-24.67435,-22.81936,-27.85554,-29.1387,-23.77416,-26.03032,-26.29297,42.76914692820411,-182.3240751110265,-29.049998353075566,-90.53774737231004,176.89628695410397,150.71571471872025,159.92242533307933,89.74538410436105,32.20174287564278,-4.970188601028326,-83.31767105846507,-91.90222698000397,-110.57329550333287,-26.760486954103868,-110.32806206513038,-176.41297226128353,-190.4374841043612,160.46927840487535,179.00456250923645,121.0061930976957
119,-17.62509,-7.44021,-25.3044,-23.99145,-25.51579,-27.11266,-24.80409,-37.85359,-33.47135,-30.72274,-31.31504,-34.40189,-29.86563,-25.00606,-22.18179,-26.50679,-28.52299,-25.35606,-27.5088,-28.95456,43.31655427461432,-181.9000751110265,-30.58659100666536,-91.79914737231005,177.28008695410398,150.71617267948963,159.29990064025893,89.78173958179389,32.32963267948969,-5.803996706151054,-82.78671064025902,-91.27167390820811,-109.63185636564486,-28.193057568463033,-110.18365552923245,-175.0100400258998,-189.8084649148735,161.70133882308144,177.46166776461632,121.32219024795279
120,-17.89817,-7.52569,-25.47058,-24.21224,-25.74386,-27.2129,-25.3236,-39.34085,-34.80884,-31.75964,-33.80401,-35.43341,-28.71749,-25.26373,-22.03145,-25.87308,-26.55078,-29.40503,-27.16565,-29.6445,43.71355427461431,-182.4470751110265,-30.84540569948578,-91.69906206513045,176.06337960769378,152.1179959474386,157.83287002589975,88.72290449666725,32.75818860102845,-5.739484104360997,-81.65188860102839,-90.41937511102662,-109.26629550333288,-29.735828182822203,-108.62106206513039,-174.8290428756427,-189.47422368615514,162.7161902479529,176.91126535897934,122.05737555513235
121,-18.08312,-7.62788,-26.08519,-24.43572,-25.8936,-27.31692,-25.82525,-47.76721,-33.8074,-30.84461,-33.85281,-39.67977,-28.03686,-25.25436,-21.76464,-24.70177,-26.31994,-27.65521,-27.23305,-28.93933,44.803554274614314,-181.5990751110265,-30.76459100666537,-91.42715471872023,176.26163103256522,150.56420329384883,157.70648737230997,88.73947796076934,32.23541064025906,-4.362003293848716,-82.18835022205295,-89.49359145077143,-108.52511019615329,-30.15585471872015,-109.70344002589977,-173.72281349000187,-190.56438125461835,163.98174167282437,176.98841393410785,122.09888815692244
122,-18.39998,-7.74568,-26.15317,-24.4742,-25.99488,-27.99705,-25.95243,-47.33317,-30.4013,-30.33663,-33.56116,-41.44458,-26.74412,-27.32173,-21.49549,-24.31432,-26.38067,-26.59118,-30.70611,-28.17862,45.306554274614314,-182.5050751110265,-30.417405699485784,-92.80624002589983,177.15171633974484,150.75940329384883,158.31804798666914,87.43588815692243,31.0939298297468,-4.308113490001801,-81.13315186897735,-89.14496162102466,-108.39973958179414,-29.11900329384872,-108.8243620651304,-174.18700614359167,-189.5512236861552,164.64500658769776,177.57667270538948,120.55433882308134
123,-18.64054,-7.88305,-26.31147,-24.65705,-26.06674,-27.20598,-26.44318,-40.99651,-29.79555,-27.21914,-36.17895,-36.90243,-25.98056,-27.86599,-21.34012,-23.87029,-25.94975,-27.93926,-30.67646,-28.66804,45.791146928204114,-183.8840751110265,-29.14299835307557,-94.20964002589983,178.10963103256523,151.2877959474386,159.88364002589978,87.33466611769181,32.02914528127974,-5.721364914873234,-82.3056179866692,-90.06622698000399,-109.83296162102475,-30.36092083641202,-108.14543267948957,-173.91284737231,-188.25899879718165,165.7311535159019,178.06477675795085,120.7357094374405
124,-18.68796,-8.01451,-26.59022,-24.96152,-26.32618,-27.49463,-26.29789,-40.19393,-27.57205,-25.01552,-34.41236,-35.72634,-26.48832,-27.88178,-21.39343,-23.55577,-23.76007,-26.65966,-28.81817,-29.23936,45.056146928204114,-183.7840751110265,-28.96740569948578,-93.77425471872023,178.2803943005142,151.22425921538758,158.56858533307937,86.49928860102835,31.730559215387615,-6.644908993334482,-83.02446041820603,-90.12406041820621,-109.9045175425635,-30.689913490001814,-107.6522400258998,-175.20476941154064,-187.24191513692648,167.25808005179982,178.49306206513046,120.47144452256714
125,-18.82682,-8.14911,-26.88304,-25.2932,-26.39951,-27.26814,-26.00394,-39.4356,-26.6134,-23.65357,-30.14051,-32.8666,-26.88823,-26.33146,-21.21711,-22.95421,-24.00877,-26.67252,-29.05137,-28.26102,43.48896162102453,-184.3110751110265,-27.97340569948578,-94.68556206513045,179.6592796076938,149.900710640259,159.63529594743855,84.97189309769567,32.6674791635879,-7.762494300514078,-82.35657299333458,-89.49448081051243,-108.61551754256351,-29.527781254618077,-106.08373267948957,-173.71749145077126,-188.54885307179603,168.07436206513057,178.29370449666726,121.60788860102838
126,-19.10816,-8.27352,-26.84639,-25.3723,-26.70798,-27.32081,-26.20265,-36.74978,-24.7146,-22.22251,-28.84398,-30.75245,-25.88439,-26.5051,-21.21874,-23.26723,-24.11845,-28.22118,-28.62545,-29.03074,43.948554274614324,-184.52307511102651,-29.45199835307558,-95.52633267948963,178.3095796076938,150.67798125461817,158.59803737231002,85.48790329384876,32.465737934869566,-6.823408993334482,-82.299883686155,-88.7659616210247,-107.18907346410225,-30.99814528127962,-107.54339594743854,-175.24457675795085,-188.24108695410416,168.8316829015427,179.4683020910303,122.5330784048753
127,-19.37449,-8.41778,-27.36139,-25.48358,-26.48162,-27.15499,-26.00349,-36.41268,-23.82747,-21.06207,-27.69396,-29.73213,-25.4371,-26.55427,-21.23881,-22.02861,-24.10699,-27.95162,-28.25839,-29.00735,43.22996162102453,-184.3790751110265,-30.50118366025515,-96.38914737231005,179.5059796076938,149.7613886010284,158.19327390820794,85.18944901923442,33.78651589563893,-6.844223686154891,-80.91006430051418,-87.29270284974305,-107.65566611769206,-32.48459594743852,-107.18070779051605,-174.34204002589982,-188.55000164692456,169.1655310325653,179.62699759436302,122.34122248333654
128,-19.62335,-8.56182,-27.67586,-25.77431,-26.19533,-27.45023,-25.65339,-35.14398,-22.63983,-20.62657,-26.66532,-30.23868,-25.06225,-25.656,-20.9737,-22.34075,-24.60762,-26.85376,-28.11993,-27.50124,44.49755427461433,-184.9920751110265,-30.09277631384495,-96.05754737231004,180.7224796076938,150.88486656179776,158.91180329384878,83.63970779051608,32.78451589563892,-8.19460164692427,-81.49257960769376,-87.69282164692459,-107.26973958179413,-31.375923242049026,-108.54454452256708,-174.122190640259,-189.1699281828225,170.05448739821003,180.53159265358977,123.3009682087222
129,-19.98845,-8.71752,-28.09487,-25.56022,-26.07323,-27.54696,-25.44834,-33.99329,-21.91626,-19.96899,-26.13694,-30.32831,-24.49141,-26.02734,-20.75889,-22.96441,-27.30384,-28.34881,-28.74369,-27.54873,43.05196162102453,-184.4900751110265,-30.623776313844957,-96.33494002589983,180.2564722612836,150.41687390820798,160.05746329384877,83.86933717615692,34.207923242049134,-8.831631032565099,-80.79114572538563,-86.78037511102664,-107.1018146928206,-32.60137390820793,-109.12442248333646,-173.90733594743858,-188.98874737231023,169.48189759436315,180.81441798666924,121.9239914507713
130,-20.1927,-8.8852,-28.13853,-25.63018,-26.06728,-27.75507,-25.46186,-31.84847,-21.24521,-19.36645,-26.24675,-31.46028,-24.04508,-27.23557,-20.48373,-22.80387,-28.76268,-26.98238,-28.2123,-28.46158,43.84896162102453,-185.0710751110265,-31.947639581793922,-96.4542326794896,180.51467226128358,151.67760329384882,161.36144452256713,84.24678860102838,32.808108549228734,-10.083016339744674,-79.602423686155,-88.02825633974498,-106.45707346410225,-32.17374452256709,-110.52486656179771,-173.87825186897732,-187.88007675795106,168.15002698000393,182.13837061435916,122.09766611769186
131,-20.41568,-9.02765,-28.50048,-25.78699,-26.15603,-27.53702,-24.73481,-31.53045,-20.82217,-18.78479,-25.65007,-30.99357,-24.22345,-26.77773,-20.68138,-22.22862,-27.71198,-26.52747,-28.1071,-28.10692,44.84714692820412,-183.75148245743668,-31.945776313844945,-95.51244737231002,180.001186954104,150.7275812546182,160.36465798666916,85.63615186897735,31.37792324204915,-8.994516339744678,-78.77407960769376,-86.83367511102665,-107.02725877128184,-31.208071817177597,-110.7922518689773,-174.61565186897732,-188.58681633974498,168.71926041820615,183.04045351590176,120.77099999999999
132,-20.60906,-9.19578,-28.97486,-26.00515,-26.3207,-27.47676,-24.82601,-30.57185,-20.54037,-18.3325,-24.95188,-28.89065,-24.44102,-25.05918,-20.64558,-22.59863,-26.81986,-27.26544,-28.14021,-27.56035,43.61136896743473,-183.25648245743673,-33.01745427461432,-96.86002533307939,179.14449430051422,151.2572959474386,160.85473329384877,85.51655921538757,31.310108549228744,-8.395701646924266,-79.80161430051416,-87.18976326794913,-108.40466611769205,-32.26996656179773,-111.82089309769565,-175.1310298297467,-187.47800164692458,167.66070494077331,184.03092653589792,121.05488860102838
133,-20.94431,-9.32842,-29.01963,-26.02821,-26.63672,-27.7314,-25.1871,-29.97109,-20.19847,-17.84478,-24.47782,-28.487,-24.13567,-23.50361,-20.65948,-21.81567,-26.38779,-27.55932,-27.57343,-29.37784,43.39555427461431,-184.78048245743668,-34.06236896743475,-97.2730400258998,180.41596491487337,150.863473908208,160.06719594743853,85.07492982974676,31.621330588459358,-8.312001646924273,-79.7702263397448,-86.06867511102664,-109.76959265358998,-31.55873793486944,-110.41689309769565,-176.5403151369263,-188.43497226128375,168.71184452256725,185.42982128051807,120.57870044410589
134,-21.23025,-9.48503,-29.29289,-26.47189,-26.89656,-27.8635,-25.66411,-29.6149,-19.73109,-17.43357,-23.66237,-27.0235,-23.89217,-22.29276,-20.38674,-21.475,-25.9707,-26.64739,-28.23631,-28.18287,42.79996162102452,-184.62448245743673,-32.50944692820413,-97.7133400258998,179.6160722612836,149.90575921538758,160.36416329384878,86.63855921538757,32.44751589563896,-8.978201646924262,-79.11687226128353,-85.93898980384705,-108.99859265358998,-30.684701202818417,-109.7162637120548,-175.82774452256714,-188.9897134900021,167.69274002589992,184.10738290154262,119.58887511102644
135,-21.66758,-9.66471,-30.16071,-26.5849,-26.84526,-27.96633,-25.59796,-29.25771,-19.1599,-16.96846,-23.03614,-26.40935,-23.06712,-22.21398,-20.4243,-21.51427,-26.01482,-27.13412,-28.40535,-28.31173,43.723961621024515,-185.87948245743672,-31.102368967434742,-98.04451798666918,179.523986954104,150.6206812546182,160.66448125461812,85.64207840487529,31.433737934869583,-7.646201646924268,-78.00420430051416,-84.97558368615519,-110.52881469282059,-30.240886509998006,-110.31281963359356,-174.91503717615691,-188.99400164692457,168.2832829015427,184.3538580125691,118.15447675795085
