Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
46,-15.4,-17.0,-21.8,-13.3,-10.5,-8.8,-8.2,-6.6,-8.3,-8.5,-11.2,-10.3,-10.0,-10.9,-10.3,-10.3,-9.6,-7.7,-6.5,-5.8,-2.602563267948966,19.868076313844938,88.81807346410207,117.80249715025707,0.2181220392306198,-42.85945592153875,153.56186371205501,178.12574616949155,74.12570779051626,103.97096820872221,31.893145281279715,-39.91592982974677,27.234071817177664,-44.028595947438674,-54.82159594743861,-130.38804167282422,-58.745132679489686,-100.20715921538752,-153.3108930976957,170.35991349000187
47,-15.0,-16.9,-20.8,-12.9,-10.0,-8.4,-8.3,-6.6,-8.1,-8.1,-11.4,-9.6,-9.4,-10.6,-11.0,-9.6,-9.1,-8.9,-5.8,-6.4,-3.9824632679489653,20.66777631384494,88.07207346410209,118.71689715025707,0.7486220392306215,-41.921555921538754,154.099963712055,178.46274616949154,73.14170779051625,102.98796820872221,31.470115136926324,-39.806929829746764,28.000886509998054,-42.711781254618245,-55.4077812546182,-128.96626371205485,-60.17141064025907,-99.2594371761569,-154.3535784048753,171.37959879718144
48,-15.3,-16.6,-20.1,-12.8,-10.0,-8.2,-7.7,-6.3,-7.5,-8.0,-10.4,-9.3,-9.7,-10.7,-10.0,-10.4,-10.0,-9.0,-7.2,-6.2,-2.9807632679489657,20.896883660255142,89.62766611769187,117.61349715025707,-0.11226796076937973,-41.79835592153876,154.126663712055,176.89445351590177,74.13370779051624,102.36337555513242,31.256145281279714,-38.27792982974677,26.53388650999807,-42.06059594743866,-54.91178125461819,-130.12904167282423,-59.85322533307948,-97.91696656179774,-154.56197840487528,170.54312083641207
49,-15.3,-16.8,-20.9,-13.0,-9.9,-8.3,-7.9,-6.1,-7.6,-7.6,-10.7,-9.4,-9.6,-10.0,-11.2,-9.5,-9.9,-7.8,-7.0,-7.0,-2.4612559215387577,20.27059100666534,89.94407346410208,117.11270449666728,-1.0992706143591722,-42.14604857512855,155.64586371205502,175.54415351590177,75.59870779051624,100.96478290154263,32.1641452812797,-39.06792982974676,27.603071817177664,-42.25759594743866,-55.11018860102841,-128.72844901923446,-58.676340025899876,-96.49265921538752,-153.9563857512855,171.74272818282228
50,-14.8,-16.4,-20.6,-12.6,-9.5,-8.1,-7.6,-6.1,-7.4,-7.5,-10.4,-9.6,-9.4,-9.7,-10.6,-11.0,-9.0,-8.3,-7.0,-6.4,-2.684155921538757,21.661591006665347,90.25266611769187,118.05089715025707,-0.3757706143591726,-43.01734857512855,156.608463712055,174.382960862312,74.31111513692647,101.89778290154263,30.694115136926314,-38.41892982974676,26.08247916358785,-41.88600329384887,-55.633003293848816,-128.66285636564467,-57.236140025899886,-96.64645921538751,-154.9597784048753,170.2168428756427
51,-15.6,-16.4,-20.5,-12.5,-9.6,-8.0,-7.5,-6.0,-6.9,-7.2,-10.2,-9.1,-8.9,-9.1,-11.0,-10.3,-9.2,-8.1,-7.2,-7.5,-2.8379559215387573,20.250998353075545,91.55007346410207,117.02940449666727,-1.547070614359173,-44.23764857512855,158.126363712055,174.53516086231198,73.91011513692646,103.30537555513243,30.419115136926337,-38.181929829746764,25.581479163587844,-40.67800329384889,-56.90400329384882,-129.45544901923444,-55.69722533307947,-97.2175518689773,-155.84457105846508,169.8039355292325
52,-15.5,-16.2,-20.2,-12.7,-9.3,-7.9,-7.3,-5.8,-6.9,-7.1,-9.6,-8.5,-8.8,-9.5,-10.6,-10.8,-11.0,-8.1,-7.0,-6.9,-2.70074857512855,19.34481304589596,90.39607346410207,118.53819715025706,-2.8901632679489655,-44.601041228718344,158.887663712055,175.08356086231197,72.65352248333667,104.3303755551324,30.279522483336535,-36.985929829746766,26.967479163587868,-40.474410640259094,-55.72318860102841,-129.82785636564466,-55.785632679489694,-98.63943717615689,-156.90416371205487,170.30103552923248
53,-14.9,-16.7,-20.6,-12.4,-9.5,-7.8,-7.2,-5.8,-6.9,-7.3,-9.2,-8.6,-8.6,-9.4,-10.2,-11.7,-10.1,-8.4,-8.1,-7.4,-1.8937485751285514,18.619813045895967,89.60607346410208,120.08749715025706,-3.388763267948965,-45.131441228718344,159.518863712055,174.73166086231197,73.30352248333668,103.52678290154265,29.75711513692633,-35.931929829746764,26.72147916358786,-39.0294106402591,-56.07059594743863,-130.42244901923445,-54.282632679489694,-99.0551518689773,-156.35897105846507,168.7993281828223
54,-15.1,-16.4,-20.2,-12.2,-9.3,-7.8,-7.1,-5.6,-6.8,-7.1,-9.6,-8.1,-8.8,-8.9,-10.2,-11.2,-9.8,-9.5,-7.5,-7.2,-1.5016559215387595,17.333627738716373,88.55907346410208,119.58889715025707,-4.035663267948966,-44.868841228718345,160.431163712055,175.855160862312,74.34752248333669,104.17478290154264,28.598522483336552,-36.112337176156984,27.111886509998044,-38.018410640259106,-57.474188601028416,-130.75476371205485,-52.960040025899914,-99.3750371761569,-154.79095636564466,169.8135355292325
55,-15.0,-16.1,-20.3,-11.8,-9.1,-7.8,-7.0,-5.4,-6.6,-6.5,-9.0,-8.1,-8.5,-9.4,-10.4,-12.8,-10.2,-9.2,-8.7,-8.2,-0.38704857512855284,18.128627738716375,89.52407346410209,120.64369715025707,-2.6233632679489656,-43.96594122871835,161.208163712055,174.84966086231196,73.48452248333669,102.89819024795284,28.267522483336535,-35.77492982974675,26.415886509998046,-37.61222533307951,-58.18159594743864,-131.39944901923445,-53.86981798666929,-100.25113717615689,-155.2772637120549,169.6037428756427
56,-15.1,-16.2,-19.7,-12.0,-9.1,-7.6,-6.7,-5.5,-6.2,-6.5,-8.5,-7.4,-8.7,-8.5,-9.9,-11.0,-10.1,-9.1,-8.3,-7.1,-0.911241228718346,19.503627738716375,89.72607346410209,122.10428980384687,-2.9439632679489662,-45.104241228718344,160.73386371205498,174.5851682087222,74.72652248333668,103.64119024795286,27.152522483336554,-36.89592982974676,24.984479163587864,-38.736410640259095,-56.99400329384885,-130.57596371205486,-54.680225333079505,-99.04374452256711,-156.2292710584651,168.5877428756427
57,-15.2,-15.8,-19.5,-11.9,-8.8,-7.4,-6.6,-5.3,-6.1,-6.4,-8.4,-7.9,-8.1,-8.6,-10.0,-12.1,-11.0,-9.9,-8.3,-8.2,-0.26734122871834387,20.141035085126575,91.03407346410208,122.79409715025707,-1.5302632679489658,-44.005141228718344,161.85706371205498,173.1944755551324,73.7849298297469,103.58719024795286,25.94292982974676,-35.705929829746765,24.052886509998046,-39.45781798666931,-56.677003293848855,-131.51785636564466,-54.49584002589991,-99.36694452256711,-156.96626371205488,169.5908575684631
58,-15.4,-15.8,-19.1,-12.0,-9.0,-7.7,-6.7,-5.3,-5.9,-6.3,-8.6,-7.1,-8.0,-8.0,-8.9,-11.7,-10.2,-9.5,-9.5,-8.1,-1.202733882308138,19.608442431536787,90.17207346410208,121.63799715025706,-1.1442632679489648,-44.61594122871834,163.36846371205502,172.2192755551324,73.7319298297469,104.40219024795286,25.439929829746745,-35.84652248333654,24.069293856408265,-40.3264106402591,-57.307410640259064,-131.88586371205486,-54.18963267948969,-100.24395186897733,-155.58405636564467,170.1639722612835
59,-15.1,-16.1,-19.9,-11.8,-8.7,-7.3,-6.3,-5.1,-5.6,-6.1,-8.1,-8.0,-7.7,-8.5,-10.4,-11.2,-11.0,-8.7,-9.3,-8.3,-0.018041228718345792,19.32784977794698,91.30666611769188,121.13939715025707,-0.08996326794896525,-43.54534122871834,163.808563712055,173.66007555513244,74.7909298297469,103.12100494077325,24.26092982974677,-36.24292982974677,24.036886509998055,-41.36881798666931,-55.86041064025906,-131.82285636564464,-54.663940025899905,-100.16014452256711,-155.26144167282428,171.2020502220529
60,-15.1,-15.6,-18.7,-11.7,-8.8,-7.1,-6.5,-5.0,-5.5,-6.0,-7.5,-6.9,-7.8,-7.7,-9.9,-11.6,-11.0,-10.5,-9.2,-8.9,0.05016611769186241,18.829257124357184,92.16966611769188,122.19229715025706,0.226236732051035,-42.63524122871834,163.51806371205498,173.7654755551324,73.7089298297469,103.74859759436308,23.271337176156976,-36.80992982974675,25.175886509998065,-40.15581798666932,-57.109817986669285,-131.98317105846505,-53.9040400258999,-100.90904452256711,-155.02815636564466,170.68767226128352
61,-14.6,-15.3,-18.4,-11.5,-8.5,-7.0,-6.3,-4.9,-5.6,-5.8,-7.6,-7.3,-7.5,-8.1,-10.0,-11.9,-10.9,-10.5,-9.2,-7.5,-0.5369265358979298,17.885664470767395,92.16766611769187,122.63139715025707,-0.008663267948966435,-43.11524122871835,162.07827105846522,175.31697555513242,72.43333717615712,103.79600494077329,22.815337176156987,-37.787522483336545,26.440479163587852,-41.37841064025909,-56.88941064025907,-133.55166371205485,-54.842647372310125,-101.85152248333648,-154.12894167282428,171.9435502220529
62,-15.3,-15.4,-18.8,-11.5,-8.7,-7.0,-6.2,-5.1,-5.3,-5.5,-7.3,-6.5,-7.4,-8.1,-8.8,-12.8,-10.8,-10.8,-8.8,-9.6,-1.7249191894877214,18.4410718171776,90.86107346410208,121.76639715025706,-0.5451632679489649,-41.880841228718346,163.1153710584652,175.12537555513242,73.92133717615712,103.25400494077329,21.26574452256719,-38.76311513692633,27.996479163587864,-42.22200329384887,-57.87381798666928,-134.3603563656446,-54.80504002589991,-102.23452248333649,-153.7876490192345,172.65555022205288
63,-15.0,-15.4,-18.8,-11.6,-8.4,-7.0,-6.0,-4.9,-5.4,-5.5,-7.3,-6.2,-7.0,-7.4,-8.9,-11.3,-11.4,-12.0,-10.5,-10.1,-0.5481191894877213,17.43747916358781,90.71707346410207,122.74439715025707,-0.9495632679489656,-42.057441228718346,161.94477840487542,176.10937555513243,72.78974452256733,102.9264122871835,20.003151868977426,-39.92811513692632,28.822071817177658,-41.86641064025909,-59.203410640259065,-133.24467840487523,-55.43985471872031,-103.1772371761569,-153.5678563656447,173.35477226128353
64,-14.8,-15.3,-18.3,-11.2,-8.3,-6.7,-5.9,-4.6,-5.0,-5.5,-7.0,-6.4,-7.2,-7.2,-9.1,-11.4,-13.0,-12.2,-11.4,-9.3,-2.08531918948772,17.269886509998003,91.90866611769188,123.04909715025707,-2.0820559215387604,-43.60773388230814,162.12397840487543,176.10437555513244,72.94574452256734,102.89341228718351,21.487151868977406,-40.39411513692633,27.710479163587863,-41.44800329384887,-58.63781798666929,-133.65308575128546,-56.599340025899906,-102.52425921538752,-154.14483432641407,174.9041502220529
65,-14.2,-14.8,-18.2,-11.4,-8.5,-6.9,-5.9,-4.7,-4.9,-5.3,-6.9,-6.3,-6.8,-7.3,-8.7,-10.9,-12.1,-11.1,-11.7,-9.6,-3.6219118430775197,18.710886509998005,91.00366611769188,121.89299715025707,-2.7806559215387594,-42.51324122871834,162.46927840487544,177.2021755551324,72.37874452256733,102.3094122871835,21.374151868977407,-39.03452248333653,27.336479163587867,-42.1724106402591,-57.1942253330795,-133.91557105846505,-55.92463267948969,-102.2771371761569,-153.69421228718346,174.5081869541039
66,-14.5,-14.6,-18.8,-11.2,-8.3,-6.8,-6.1,-4.7,-4.9,-5.2,-6.4,-5.9,-6.7,-7.6,-8.5,-10.7,-11.8,-11.7,-10.8,-9.5,-4.6319044966673175,18.02229385640821,89.67307346410209,121.58210449666727,-1.3499559215387578,-43.511533882308136,161.95577840487545,178.1781755551324,71.99615186897755,103.71081963359373,21.286151868977413,-38.743522483336534,27.072479163587857,-42.799003293848884,-57.091817986669284,-134.26777105846503,-54.7973473723101,-102.4001445225671,-152.82742698000385,175.8172575684631
67,-14.5,-14.4,-17.8,-11.1,-8.1,-6.8,-6.0,-4.7,-4.5,-5.4,-6.4,-6.2,-6.3,-6.9,-8.5,-10.8,-12.0,-12.1,-13.2,-9.8,-4.141197150257113,16.52870120281841,88.30007346410207,120.93100449666727,-1.1034559215387603,-44.089633882308135,162.48897840487544,178.48547555513244,71.73915186897756,102.36881963359372,21.997151868977426,-38.282115136926336,27.48507181717764,-41.66400329384888,-58.53541064025907,-135.50857840487527,-54.12128410436112,-103.6344371761569,-153.67102698000386,176.05657226128352
68,-14.5,-14.3,-18.3,-10.9,-8.1,-6.6,-5.9,-4.5,-4.6,-5.1,-6.4,-5.7,-6.0,-6.9,-8.6,-11.5,-12.7,-12.6,-12.3,-11.6,-3.7581044966673147,15.977108549228632,86.8204808105123,120.69390449666727,-0.06605592153875861,-43.48033388230814,161.06288575128565,178.75617555513242,72.19315186897755,101.61522698000394,22.080151868977424,-39.44711513692633,28.474479163587844,-42.65059594743866,-57.14981798666929,-136.96837105846504,-53.194084104361124,-103.3545371761569,-153.71892698000386,176.96479430051414
69,-14.3,-14.3,-17.9,-11.0,-8.1,-6.5,-5.7,-4.4,-4.2,-5.1,-5.9,-5.4,-6.1,-7.3,-8.5,-11.6,-12.0,-11.8,-12.1,-11.1,-4.506689803846903,17.480108549228618,86.9510734641021,119.74010449666727,0.3202440784612399,-43.26443388230814,161.18488575128566,180.26237555513242,70.89055921538777,100.36622698000394,21.278151868977403,-39.46911513692632,27.724479163587844,-42.35441064025906,-55.89681798666929,-138.26837105846505,-52.708391450771344,-103.60254452256711,-153.74504167282424,176.32208695410395
70,-13.7,-14.0,-18.0,-11.1,-7.9,-6.3,-5.8,-4.4,-4.5,-4.8,-5.7,-5.1,-5.7,-6.5,-8.3,-10.0,-12.2,-12.4,-13.3,-10.3,-3.268297150257112,18.757108549228633,86.45048081051229,119.81101184307748,0.49184407846124145,-43.87493388230814,162.56418575128566,179.8551755551324,71.68555921538777,99.02963432641417,21.868151868977407,-38.944707790516105,28.595071817177654,-41.87441064025907,-55.36863267948969,-137.69427105846506,-51.87928410436113,-104.47375186897733,-154.9665490192345,176.89717226128352
71,-13.8,-13.8,-17.7,-10.8,-7.8,-6.2,-5.7,-4.3,-4.1,-4.6,-5.6,-5.0,-5.8,-6.7,-8.2,-10.5,-12.4,-13.2,-13.3,-13.2,-3.8046898038469052,19.255515895638837,86.16248081051229,120.47090449666727,0.5028440784612407,-45.06492653589793,162.35758575128565,181.35397555513242,72.18655921538777,97.92704167282437,21.53355921538764,-39.68911513692632,28.504479163587845,-42.15800329384885,-56.86241064025907,-136.41137105846505,-52.137884104361135,-103.45415186897732,-155.94583432641406,176.8709869541039
72,-13.9,-13.6,-17.6,-11.1,-7.7,-6.4,-5.7,-4.0,-4.2,-4.8,-5.6,-4.9,-5.6,-6.5,-8.1,-10.0,-11.8,-12.5,-14.2,-13.3,-4.2471824574367005,19.72251589563885,85.17448081051229,121.35220449666727,1.7943440784612399,-45.89632653589793,163.13268575128566,181.3533755551324,73.60555921538777,97.01004167282437,22.65055921538763,-40.87430044410593,28.750479163587855,-41.61900329384886,-55.57041064025907,-137.60756371205483,-50.965106143591754,-104.17427390820795,-157.0391416728243,176.7921796076937
73,-14.0,-13.4,-17.5,-10.7,-7.7,-6.2,-5.7,-4.3,-3.9,-4.5,-5.4,-4.8,-5.6,-6.4,-7.9,-9.1,-12.5,-12.7,-15.0,-12.0,-4.448582457436707,18.512923242049055,85.8634808105123,122.19610449666727,2.0490440784612396,-45.08122653589793,163.62198575128565,182.19887555513242,74.42655921538777,96.29044901923459,24.13655921538762,-41.08930044410593,27.20088650999807,-41.70000329384885,-54.12063267948969,-137.83566371205484,-52.017584104361134,-103.22845921538755,-156.4655269800039,176.27187960769373
74,-14.1,-13.2,-17.5,-10.7,-7.7,-6.2,-5.5,-4.1,-4.0,-4.7,-5.0,-5.1,-5.1,-6.4,-8.0,-10.6,-13.5,-13.4,-14.3,-14.0,-5.523175111026504,18.72633058845929,86.65248081051229,122.87000449666728,2.48024407846124,-44.59922653589793,164.87048575128566,183.1139755551324,74.93455921538776,95.59344901923458,24.417559215387627,-41.699300444105916,26.830479163587867,-42.15141064025907,-53.30222533307948,-138.35907105846505,-53.40029145077135,-102.25706656179776,-156.8886490192345,174.74229430051412
75,-13.9,-13.1,-17.2,-10.7,-7.7,-6.2,-5.5,-4.0,-3.9,-4.1,-4.9,-5.1,-5.3,-6.3,-7.9,-9.5,-11.4,-14.9,-16.4,-14.8,-4.173482457436705,17.361737934869495,87.91148081051229,122.81180449666728,3.6019440784612407,-44.22742653589793,165.51028575128566,183.40127555513243,74.253966561798,94.8424490192346,24.16855921538763,-42.14670779051613,26.092886509998067,-43.388003293848854,-51.95463267948969,-139.67656371205481,-54.293006143591754,-103.67585186897736,-158.43041228718346,173.41948695410395
76,-13.9,-13.0,-16.9,-10.7,-7.6,-6.2,-5.5,-4.1,-3.8,-4.3,-5.1,-4.8,-5.2,-6.9,-7.6,-10.5,-10.9,-13.4,-14.4,-15.0,-3.7057824574367046,18.712737934869494,89.01307346410209,122.94960449666728,3.0313440784612418,-44.213326535897934,166.21958575128565,184.20237555513242,74.333966561798,93.74085636564482,23.018559215387626,-41.05770779051613,24.774886509998055,-44.49759594743864,-53.29322533307948,-139.80706371205483,-54.01550614359175,-102.16588860102839,-157.28905636564474,173.31229430051414
77,-13.6,-13.0,-16.9,-10.7,-7.6,-6.1,-5.4,-3.9,-3.7,-4.1,-4.5,-4.5,-4.8,-6.2,-7.6,-9.5,-11.2,-14.1,-15.9,-15.3,-4.729975111026498,19.1067379348695,87.70348081051229,123.20610449666727,3.7179440784612403,-44.97542653589793,165.77478575128566,184.23497555513242,73.22737390820821,94.63785636564481,24.27155921538764,-41.49230044410592,24.911886509998055,-46.04559594743863,-52.22263267948969,-140.39095636564463,-54.206398797181535,-101.31047390820798,-158.5620563656447,172.80541633974477
78,-13.6,-12.8,-16.5,-10.8,-7.7,-5.9,-5.5,-4.1,-3.8,-3.9,-4.7,-4.7,-4.9,-6.4,-7.5,-9.0,-11.3,-12.0,-16.2,-15.4,-4.311767764616299,17.56855262768991,88.10407346410209,122.93600449666727,3.0141440784612428,-45.31592653589793,167.23238575128565,184.5410755551324,72.1693739082082,94.32985636564482,23.621966561797848,-39.92970779051615,24.486293856408267,-47.036188601028414,-53.29122533307947,-139.92806371205484,-54.58690614359173,-100.97207390820797,-157.2032490192345,173.05227226128352
79,-13.4,-12.4,-16.6,-10.4,-7.5,-6.1,-5.3,-4.0,-3.6,-3.9,-4.7,-4.5,-4.9,-6.1,-7.4,-10.1,-10.5,-14.0,-16.1,-13.7,-2.8636751110265024,18.48655262768989,88.98648081051229,121.78841184307747,1.7145514248714484,-44.38812653589793,167.04798575128564,185.7738755551324,70.89678125461842,95.1008563656448,25.080559215387638,-40.69630044410593,25.202293856408275,-48.47618860102841,-53.47022533307947,-139.85036371205484,-53.74590614359174,-101.42110329384882,-158.01734901923453,173.95397960769373
80,-13.4,-12.5,-17.2,-10.4,-7.5,-6.0,-5.4,-3.9,-3.6,-4.0,-4.3,-4.2,-5.0,-5.9,-7.4,-9.8,-11.9,-14.2,-16.0,-16.8,-3.8378677646162984,19.10555262768989,89.8050734641021,121.04111184307747,2.19565142487145,-43.96492653589793,166.40779309769587,184.65908290154263,71.32378125461842,94.01326371205502,24.35096656179786,-40.56930044410592,24.795293856408264,-47.3387812546182,-52.45281798666926,-140.21456371205483,-52.70521349000194,-100.14349594743861,-157.40178575128553,172.82942083641205
81,-13.6,-12.3,-16.2,-10.6,-7.5,-6.0,-5.2,-4.0,-3.6,-3.7,-4.3,-4.5,-4.6,-5.5,-6.7,-9.8,-10.8,-12.8,-15.3,-16.6,-2.728667764616297,19.370959974100117,89.74507346410209,121.28681184307747,1.3770514248714498,-44.38222653589793,167.30158575128564,183.51478290154262,72.67178125461842,94.33526371205502,24.813966561797855,-39.29930044410591,23.398701202818472,-48.46118860102841,-51.53322533307947,-141.0092416728242,-52.57929145077132,-101.65960329384882,-155.85330044410594,174.07859430051414
82,-13.7,-12.2,-16.8,-10.9,-7.3,-5.9,-5.4,-3.9,-3.5,-3.5,-4.4,-4.2,-4.5,-5.5,-7.6,-9.1,-10.8,-13.2,-14.6,-16.3,-2.2336677646162997,20.86795997410013,88.87048081051229,121.14501184307747,-0.11044122871834361,-43.50832653589793,168.25628575128565,184.82328290154265,73.62778125461843,95.65285636564482,25.54896656179784,-38.21830044410592,22.155701202818477,-49.4167812546182,-52.224225333079474,-141.58836371205484,-51.72361349000194,-102.03078125461819,-155.80610044410594,174.72197960769373
83,-13.1,-11.7,-16.1,-10.3,-7.4,-5.8,-5.2,-3.9,-3.5,-3.6,-4.2,-4.0,-4.6,-5.3,-7.5,-9.2,-10.2,-13.0,-16.6,-18.1,-2.167660418206097,20.598367320510334,87.90048081051229,122.11111184307748,0.35625877128165584,-43.01292653589793,168.54488575128565,185.48398290154262,74.18278125461842,96.60485636564482,25.82696656179786,-38.24530044410591,22.016701202818467,-50.074373908207974,-51.882225333079475,-140.42324901923442,-50.86002818282235,-103.37119594743861,-156.59592982974675,173.4556575684631
84,-13.2,-11.7,-16.0,-10.7,-7.4,-5.8,-5.5,-3.8,-3.2,-3.6,-4.3,-4.4,-4.3,-5.3,-7.6,-8.8,-9.4,-12.6,-14.8,-20.6,-2.723860418206094,21.72592982974672,87.15388815692249,121.41001184307747,0.6214587712816559,-42.18142653589793,169.41618575128564,186.54328290154263,74.79878125461842,97.7728563656448,26.42196656179786,-38.23330044410591,20.81810854922867,-48.66978125461819,-50.376225333079475,-139.79074901923443,-50.03450614359173,-104.04968125461819,-156.29199309769572,174.0174502220529
85,-13.2,-11.5,-16.0,-10.5,-7.2,-5.8,-5.3,-3.9,-3.3,-3.4,-4.0,-4.1,-4.4,-5.3,-7.6,-8.9,-9.4,-12.7,-13.7,-18.6,-3.1105530717958914,20.415337176156953,87.7048881569225,122.48611184307748,1.145158771281654,-42.405526535897934,169.92488575128564,187.42048290154264,74.96778125461843,98.4528563656448,25.787373908208053,-39.770893097695705,19.38610854922868,-49.20037390820798,-51.60322533307948,-138.34725636564463,-48.46472083641213,-104.99048860102842,-155.97350044410595,175.3721502220529
86,-12.8,-11.4,-16.3,-10.7,-7.2,-5.9,-5.4,-3.8,-3.5,-3.3,-4.2,-4.2,-4.3,-5.4,-7.0,-8.4,-8.8,-13.1,-16.3,-17.1,-1.9846604182060972,20.43833717615695,88.87388815692249,122.39531184307748,0.5989587712816551,-42.23962653589793,170.29578575128565,188.60008290154263,74.06178125461842,98.43085636564481,25.81237390820806,-38.5608930976957,18.035515895638895,-50.01637390820798,-52.829817986669255,-139.08695636564465,-49.681120836412134,-104.11830329384883,-155.72100044410595,174.96213552923248
87,-13.2,-11.2,-16.0,-10.4,-7.4,-5.8,-5.5,-3.7,-3.7,-3.3,-4.1,-3.9,-4.6,-5.1,-7.2,-8.5,-9.6,-13.2,-14.9,-18.2,-1.477653071795892,21.214744522567173,87.4118881569225,123.37001184307748,-0.7913338823081375,-41.98282653589793,169.75728575128565,188.15388290154263,73.90918860102865,99.42685636564482,26.906966561797844,-39.69589309769569,17.79451589563891,-50.719373908207984,-53.07781798666926,-137.58405636564464,-48.65551349000192,-105.07208860102841,-156.87070044410595,176.3288649148733
88,-12.7,-10.9,-15.8,-10.5,-7.4,-5.7,-5.4,-3.9,-3.6,-3.3,-4.0,-4.0,-4.3,-4.9,-6.8,-9.3,-9.4,-13.6,-14.0,-18.1,-1.265753071795892,22.151744522567157,88.2858881569225,123.72831184307748,-1.9256338823081371,-41.26452653589793,168.50009309769587,189.11138290154264,74.10518860102864,98.23926371205502,25.708373908208074,-40.42348575128548,19.035515895638895,-50.52596656179776,-52.40341064025904,-139.13485636564462,-49.95249145077132,-105.13308125461819,-157.3498784048753,176.4497355292325
89,-12.6,-11.0,-15.9,-10.4,-7.4,-5.8,-5.4,-3.8,-3.2,-3.1,-3.8,-3.9,-4.4,-4.8,-7.0,-8.1,-8.4,-13.7,-16.3,-18.3,-1.4948530717958874,20.82715186897738,87.15088815692249,122.58191184307748,-1.7196338823081376,-41.17055653589793,169.23519309769586,187.98428290154266,75.66818860102865,97.28026371205502,26.18137390820806,-41.04448575128549,18.48292324204911,-52.050966561797765,-51.134410640259034,-139.28564167282423,-49.90279879718153,-103.83047390820798,-156.16225636564468,176.41797226128352
90,-12.8,-10.8,-15.8,-10.5,-7.4,-5.7,-5.4,-3.8,-3.6,-3.0,-4.0,-3.8,-4.3,-5.5,-7.3,-8.8,-8.7,-12.2,-16.5,-19.8,-1.9460457253856873,21.566151868977386,87.6968881569225,121.70161918948767,-2.9559265358979303,-41.146526535897934,168.42489309769587,188.78378290154262,75.50418860102864,98.73426371205503,24.930781254618296,-40.47448575128547,19.751923242049116,-52.83155921538756,-50.18481798666926,-140.40544167282422,-51.26109879718153,-102.6893812546182,-156.10338575128551,176.3322428756427
91,-12.4,-10.9,-15.2,-10.4,-7.4,-5.8,-5.5,-3.7,-3.7,-3.3,-4.0,-3.7,-4.2,-5.4,-6.7,-8.7,-9.0,-12.5,-16.9,-15.9,-2.430745725385684,20.724559215387615,88.89188815692249,120.80451918948768,-3.1890265358979306,-39.665576535897934,168.70639309769587,189.69448290154264,75.99818860102864,98.14026371205503,24.031188601028504,-41.896485751285496,20.414515895638885,-52.128559215387554,-48.727225333079474,-141.18264167282422,-52.77098410436113,-102.94848860102842,-156.2280857512855,177.36407226128352
92,-12.6,-10.5,-15.5,-10.5,-7.3,-5.7,-5.3,-3.8,-3.6,-3.0,-4.1,-3.9,-4.2,-5.3,-7.1,-8.6,-9.7,-14.1,-15.9,-16.4,-1.2552457253856915,21.386559215387592,90.2218881569225,120.72921918948768,-3.2038265358979316,-39.64581653589793,168.43019309769588,191.02808290154263,74.72139594743886,96.80967105846526,25.527781254618276,-42.24451589563887,19.896923242049127,-50.81596656179775,-49.10581798666925,-140.30863432641402,-53.919984104361134,-104.05010329384882,-157.6533637120549,177.2389355292325
93,-12.5,-10.3,-15.5,-10.5,-7.4,-5.9,-5.5,-3.9,-3.7,-3.1,-4.1,-3.8,-4.2,-4.6,-7.4,-8.8,-9.1,-12.0,-15.9,-23.2,0.2029542746143136,20.650966561797816,89.5238881569225,120.85291918948768,-2.7623265358979303,-40.51063653589793,167.53639309769588,190.96028290154266,73.95889594743886,96.35867105846523,26.90578125461829,-41.56951589563886,19.186330588459327,-51.283559215387555,-49.93041064025904,-138.75434901923444,-53.94886941154073,-104.128873908208,-156.8614784048753,177.4698869541039
94,-12.3,-10.6,-15.3,-10.6,-7.4,-5.6,-5.5,-3.9,-3.8,-3.0,-3.9,-4.0,-4.6,-5.0,-7.6,-9.1,-9.3,-13.4,-15.6,-15.6,0.1880616210245165,21.53696656179781,88.7232955033327,121.06241918948768,-3.3334265358979316,-38.95572653589793,166.08370044410609,190.21998290154264,73.66549594743886,95.26007840487546,25.7741886010285,-40.77451589563887,19.36933058845935,-52.478151868977335,-50.523410640259044,-138.13584901923443,-54.532891450771345,-104.11078125461823,-157.80237105846507,176.16421633974477
